job_id,job_title,job_role,resume_id,resume_category,experience_level,similarity_score,rank
2600240509920792,Project Coordinator,Construction Project Coordinator,28005884,ENGINEERING,Entry,0.1946,3
2600240509920792,Project Coordinator,Construction Project Coordinator,28697203,INFORMATION-TECHNOLOGY,Junior,0.1733,4
2600240509920792,Project Coordinator,Construction Project Coordinator,31111279,INFORMATION-TECHNOLOGY,Senior,0.173,5
2049802603799610,Process Engineer,Chemical Engineer,82125182,ENGINEERING,Senior,0.4865,1
2049802603799610,Process Engineer,Chemical Engineer,12022566,ENGINEERING,Senior,0.2568,2
2049802603799610,Process Engineer,Chemical Engineer,21847415,ENGINEERING,Senior,0.2158,3
2049802603799610,Process Engineer,Chemical Engineer,14049846,ENGINEERING,Senior,0.2119,4
2049802603799610,Process Engineer,Chemical Engineer,15941675,ENGINEERING,Senior,0.1854,5
347755891786359,HR Coordinator,Training Coordinator,25824789,HR,Senior,0.3691,1
347755891786359,HR Coordinator,Training Coordinator,24402267,HR,Junior,0.3323,2
347755891786359,HR Coordinator,Training Coordinator,19616406,HR,Entry,0.2631,3
347755891786359,HR Coordinator,Training Coordinator,16877897,HR,Junior,0.2297,4
347755891786359,HR Coordinator,Training Coordinator,59962788,HR,Entry,0.2227,5
656847503246043,Financial Controller,Finance Manager,12802330,ACCOUNTANT,Senior,0.396,1
656847503246043,Financial Controller,Finance Manager,50222417,ACCOUNTANT,Junior,0.324,2
656847503246043,Financial Controller,Finance Manager,37370455,ACCOUNTANT,Entry,0.3234,3
656847503246043,Financial Controller,Finance Manager,27637576,ACCOUNTANT,Senior,0.3212,4
656847503246043,Financial Controller,Finance Manager,23513618,ACCOUNTANT,Senior,0.3131,5
2518614605287937,Environmental Engineer,Environmental Consultant,12011623,ENGINEERING,Junior,0.1327,1
2518614605287937,Environmental Engineer,Environmental Consultant,36149549,ENGINEERING,Senior,0.0455,2
2518614605287937,Environmental Engineer,Environmental Consultant,14049846,ENGINEERING,Senior,0.0437,3
2518614605287937,Environmental Engineer,Environmental Consultant,21298336,ENGINEERING,Senior,0.0371,4
2518614605287937,Environmental Engineer,Environmental Consultant,17043822,ENGINEERING,Senior,0.0344,5
2858675431555675,Research Scientist,Research Analyst,10265057,INFORMATION-TECHNOLOGY,Senior,0.1425,1
2858675431555675,Research Scientist,Research Analyst,17987433,INFORMATION-TECHNOLOGY,Senior,0.1273,2
2858675431555675,Research Scientist,Research Analyst,18067556,INFORMATION-TECHNOLOGY,Senior,0.1245,3
2858675431555675,Research Scientist,Research Analyst,91697974,INFORMATION-TECHNOLOGY,Junior,0.1182,4
2858675431555675,Research Scientist,Research Analyst,89413122,INFORMATION-TECHNOLOGY,Mid,0.1165,5
792190642679956,Business Analyst,IT Business Analyst,30223363,INFORMATION-TECHNOLOGY,Senior,0.2378,1
792190642679956,Business Analyst,IT Business Analyst,19796840,INFORMATION-TECHNOLOGY,Senior,0.2189,2
792190642679956,Business Analyst,IT Business Analyst,13405733,INFORMATION-TECHNOLOGY,Senior,0.1716,3
792190642679956,Business Analyst,IT Business Analyst,52618188,INFORMATION-TECHNOLOGY,Senior,0.1471,4
792190642679956,Business Analyst,IT Business Analyst,52246737,INFORMATION-TECHNOLOGY,Junior,0.146,5
3050487404735079,Supply Chain Manager,Demand Planner,18067556,INFORMATION-TECHNOLOGY,Senior,0.1516,1
3050487404735079,Supply Chain Manager,Demand Planner,19396040,ENGINEERING,Senior,0.1336,2
3050487404735079,Supply Chain Manager,Demand Planner,25547145,ACCOUNTANT,Junior,0.1306,3
3050487404735079,Supply Chain Manager,Demand Planner,27980446,ACCOUNTANT,Senior,0.1281,4
3050487404735079,Supply Chain Manager,Demand Planner,90280583,ENGINEERING,Mid,0.1173,5
754456488202803,Executive Assistant,Office Manager,18334783,HR,Senior,0.2166,1
754456488202803,Executive Assistant,Office Manager,28640735,HR,Junior,0.1935,2
754456488202803,Executive Assistant,Office Manager,25857360,INFORMATION-TECHNOLOGY,Senior,0.1884,3
754456488202803,Executive Assistant,Office Manager,23438227,ENGINEERING,Senior,0.1782,4
754456488202803,Executive Assistant,Office Manager,28419173,HR,Senior,0.1687,5
375746966803663,Copywriter,Technical Copywriter,22450718,INFORMATION-TECHNOLOGY,Junior,0.1201,1
375746966803663,Copywriter,Technical Copywriter,46260230,INFORMATION-TECHNOLOGY,Mid,0.1164,2
375746966803663,Copywriter,Technical Copywriter,13149176,ENGINEERING,Senior,0.11,3
375746966803663,Copywriter,Technical Copywriter,61579998,ENGINEERING,Junior,0.105,4
375746966803663,Copywriter,Technical Copywriter,91635250,INFORMATION-TECHNOLOGY,Senior,0.1045,5
950011350146876,Architect,Sustainable Design Specialist,25930778,ENGINEERING,Senior,0.0936,1
950011350146876,Architect,Sustainable Design Specialist,38314236,ENGINEERING,Mid,0.0734,2
950011350146876,Architect,Sustainable Design Specialist,12011623,ENGINEERING,Junior,0.0575,3
950011350146876,Architect,Sustainable Design Specialist,27485716,INFORMATION-TECHNOLOGY,Senior,0.0541,4
950011350146876,Architect,Sustainable Design Specialist,51363762,INFORMATION-TECHNOLOGY,Mid,0.0529,5
2469960098081267,Pharmaceutical Sales Representative,Territory Sales Manager,27165830,HR,Senior,0.2396,1
2469960098081267,Pharmaceutical Sales Representative,Territory Sales Manager,25547145,ACCOUNTANT,Junior,0.2038,2
2469960098081267,Pharmaceutical Sales Representative,Territory Sales Manager,93002334,HR,Senior,0.1793,3
2469960098081267,Pharmaceutical Sales Representative,Territory Sales Manager,24020470,INFORMATION-TECHNOLOGY,Mid,0.1642,4
2469960098081267,Pharmaceutical Sales Representative,Territory Sales Manager,25935030,ACCOUNTANT,Entry,0.1526,5
867909786581990,Product Manager,Agile Product Owner,28630325,ENGINEERING,Senior,0.2302,1
867909786581990,Product Manager,Agile Product Owner,13264796,ENGINEERING,Junior,0.1871,2
867909786581990,Product Manager,Agile Product Owner,28697203,INFORMATION-TECHNOLOGY,Junior,0.1653,3
867909786581990,Product Manager,Agile Product Owner,37335325,ENGINEERING,Senior,0.1569,4
867909786581990,Product Manager,Agile Product Owner,12518008,ENGINEERING,Junior,0.1385,5
861629561162058,Urban Planner,Transportation Planner,31684925,ENGINEERING,Senior,0.1928,1
861629561162058,Urban Planner,Transportation Planner,12748557,ENGINEERING,Senior,0.1288,2
861629561162058,Urban Planner,Transportation Planner,14789139,INFORMATION-TECHNOLOGY,Senior,0.1047,3
861629561162058,Urban Planner,Transportation Planner,12045067,INFORMATION-TECHNOLOGY,Senior,0.0953,4
861629561162058,Urban Planner,Transportation Planner,17111768,INFORMATION-TECHNOLOGY,Junior,0.0938,5
2171460567788904,Software Architect,Enterprise Architect,52246737,INFORMATION-TECHNOLOGY,Junior,0.2854,1
2171460567788904,Software Architect,Enterprise Architect,36856210,INFORMATION-TECHNOLOGY,Senior,0.2287,2
2171460567788904,Software Architect,Enterprise Architect,15802627,INFORMATION-TECHNOLOGY,Senior,0.222,3
2171460567788904,Software Architect,Enterprise Architect,22776912,INFORMATION-TECHNOLOGY,Senior,0.1911,4
2171460567788904,Software Architect,Enterprise Architect,28672970,INFORMATION-TECHNOLOGY,Senior,0.1776,5
713886338662852,Nurse Practitioner,Primary Care Nurse Practitioner,80053367,ACCOUNTANT,Mid,0.2374,1
713886338662852,Nurse Practitioner,Primary Care Nurse Practitioner,48037995,INFORMATION-TECHNOLOGY,Mid,0.1926,2
713886338662852,Nurse Practitioner,Primary Care Nurse Practitioner,16861758,HR,Senior,0.1233,3
713886338662852,Nurse Practitioner,Primary Care Nurse Practitioner,25749150,ACCOUNTANT,Senior,0.114,4
713886338662852,Nurse Practitioner,Primary Care Nurse Practitioner,17043822,ENGINEERING,Senior,0.1049,5
1130779187092987,Registered Nurse,Charge Nurse,80053367,ACCOUNTANT,Mid,0.1686,1
1130779187092987,Registered Nurse,Charge Nurse,16861758,HR,Senior,0.0974,2
1130779187092987,Registered Nurse,Charge Nurse,16911115,ENGINEERING,Senior,0.0839,3
1130779187092987,Registered Nurse,Charge Nurse,27165830,HR,Senior,0.0814,4
1130779187092987,Registered Nurse,Charge Nurse,48037995,INFORMATION-TECHNOLOGY,Mid,0.0812,5
534650001254600,Speech Therapist,Pediatric Speech Therapist,18752129,INFORMATION-TECHNOLOGY,Junior,0.1069,1
534650001254600,Speech Therapist,Pediatric Speech Therapist,68460556,INFORMATION-TECHNOLOGY,Senior,0.0741,2
534650001254600,Speech Therapist,Pediatric Speech Therapist,27847081,HR,Mid,0.0532,3
534650001254600,Speech Therapist,Pediatric Speech Therapist,15821633,ACCOUNTANT,Mid,0.0461,4
534650001254600,Speech Therapist,Pediatric Speech Therapist,17108676,ENGINEERING,Senior,0.0451,5
1176407099168054,Copywriter,Creative Copywriter,22323967,HR,Senior,0.1484,1
1176407099168054,Copywriter,Creative Copywriter,30223363,INFORMATION-TECHNOLOGY,Senior,0.1148,2
1176407099168054,Copywriter,Creative Copywriter,28939941,ACCOUNTANT,Entry,0.0986,3
1176407099168054,Copywriter,Creative Copywriter,23497307,ENGINEERING,Senior,0.095,4
1176407099168054,Copywriter,Creative Copywriter,25935030,ACCOUNTANT,Entry,0.0646,5
2496418152214954,Mechanical Engineer,Mechanical Design Engineer,10985403,ENGINEERING,Junior,0.3775,1
2496418152214954,Mechanical Engineer,Mechanical Design Engineer,77828437,ENGINEERING,Senior,0.3382,2
2496418152214954,Mechanical Engineer,Mechanical Design Engineer,20566550,ENGINEERING,Mid,0.2884,3
2496418152214954,Mechanical Engineer,Mechanical Design Engineer,30288581,ENGINEERING,Senior,0.2869,4
2496418152214954,Mechanical Engineer,Mechanical Design Engineer,35172961,ENGINEERING,Senior,0.285,5
2228894096831075,HR Coordinator,Training Coordinator,25824789,HR,Senior,0.3691,1
2228894096831075,HR Coordinator,Training Coordinator,24402267,HR,Junior,0.3323,2
2228894096831075,HR Coordinator,Training Coordinator,19616406,HR,Entry,0.2631,3
2228894096831075,HR Coordinator,Training Coordinator,16877897,HR,Junior,0.2297,4
2228894096831075,HR Coordinator,Training Coordinator,59962788,HR,Entry,0.2227,5
1113231399217158,Architectural Designer,Interior Designer,86828820,ENGINEERING,Senior,0.079,1
1113231399217158,Architectural Designer,Interior Designer,49127329,ENGINEERING,Senior,0.0781,2
1113231399217158,Architectural Designer,Interior Designer,10985403,ENGINEERING,Junior,0.0773,3
1113231399217158,Architectural Designer,Interior Designer,38314236,ENGINEERING,Mid,0.0657,4
1113231399217158,Architectural Designer,Interior Designer,79541391,INFORMATION-TECHNOLOGY,Senior,0.0654,5
952317533261892,Financial Analyst,Financial Planner,12802330,ACCOUNTANT,Senior,0.2147,1
952317533261892,Financial Analyst,Financial Planner,37997506,ACCOUNTANT,Mid,0.1905,2
952317533261892,Financial Analyst,Financial Planner,50222417,ACCOUNTANT,Junior,0.1771,3
952317533261892,Financial Analyst,Financial Planner,17306905,ACCOUNTANT,Senior,0.1713,4
952317533261892,Financial Analyst,Financial Planner,37370455,ACCOUNTANT,Entry,0.1709,5
705692301393667,Financial Advisor,Investment Advisor,12202337,ACCOUNTANT,Senior,0.1856,1
705692301393667,Financial Advisor,Investment Advisor,12802330,ACCOUNTANT,Senior,0.1301,2
705692301393667,Financial Advisor,Investment Advisor,78257294,ACCOUNTANT,Senior,0.1192,3
705692301393667,Financial Advisor,Investment Advisor,50222417,ACCOUNTANT,Junior,0.1112,4
705692301393667,Financial Advisor,Investment Advisor,15363277,ACCOUNTANT,Junior,0.1055,5
1745905108922393,Customer Success Manager,Customer Support Specialist,39855211,ENGINEERING,Senior,0.304,1
1745905108922393,Customer Success Manager,Customer Support Specialist,25905275,INFORMATION-TECHNOLOGY,Mid,0.2855,2
1745905108922393,Customer Success Manager,Customer Support Specialist,24230851,INFORMATION-TECHNOLOGY,Junior,0.2549,3
1745905108922393,Customer Success Manager,Customer Support Specialist,25547145,ACCOUNTANT,Junior,0.2522,4
1745905108922393,Customer Success Manager,Customer Support Specialist,25935030,ACCOUNTANT,Entry,0.242,5
1638805746693866,Nurse Manager,Clinical Nurse Manager,80053367,ACCOUNTANT,Mid,0.3195,1
1638805746693866,Nurse Manager,Clinical Nurse Manager,48037995,INFORMATION-TECHNOLOGY,Mid,0.2238,2
1638805746693866,Nurse Manager,Clinical Nurse Manager,16861758,HR,Senior,0.1979,3
1638805746693866,Nurse Manager,Clinical Nurse Manager,16911115,ENGINEERING,Senior,0.1452,4
1638805746693866,Nurse Manager,Clinical Nurse Manager,17043822,ENGINEERING,Senior,0.1428,5
2436408841736916,Art Director,Visual Designer,64017585,INFORMATION-TECHNOLOGY,Senior,0.1245,1
2436408841736916,Art Director,Visual Designer,37242217,INFORMATION-TECHNOLOGY,Mid,0.121,2
2436408841736916,Art Director,Visual Designer,22323967,HR,Senior,0.1175,3
2436408841736916,Art Director,Visual Designer,24647794,ENGINEERING,Senior,0.116,4
2436408841736916,Art Director,Visual Designer,31694970,ENGINEERING,Senior,0.1016,5
373441315346100,UX Researcher,User Researcher,20408458,INFORMATION-TECHNOLOGY,Mid,0.0836,1
373441315346100,UX Researcher,User Researcher,17987433,INFORMATION-TECHNOLOGY,Senior,0.0825,2
373441315346100,UX Researcher,User Researcher,12472574,ENGINEERING,Mid,0.0762,3
373441315346100,UX Researcher,User Researcher,12518008,ENGINEERING,Junior,0.0757,4
373441315346100,UX Researcher,User Researcher,17641670,INFORMATION-TECHNOLOGY,Senior,0.0686,5
376409387263862,UI Developer,Front-End Developer,16186411,INFORMATION-TECHNOLOGY,Entry,0.1772,1
376409387263862,UI Developer,Front-End Developer,26746496,INFORMATION-TECHNOLOGY,Entry,0.154,2
376409387263862,UI Developer,Front-End Developer,12763627,INFORMATION-TECHNOLOGY,Senior,0.1413,3
376409387263862,UI Developer,Front-End Developer,20674668,INFORMATION-TECHNOLOGY,Junior,0.1372,4
376409387263862,UI Developer,Front-End Developer,83816738,INFORMATION-TECHNOLOGY,Entry,0.1254,5
2079606412937462,Finance Manager,Accounting Manager,12802330,ACCOUNTANT,Senior,0.4492,1
2079606412937462,Finance Manager,Accounting Manager,39674178,ACCOUNTANT,Senior,0.4423,2
2079606412937462,Finance Manager,Accounting Manager,78257294,ACCOUNTANT,Senior,0.4109,3
2079606412937462,Finance Manager,Accounting Manager,23513618,ACCOUNTANT,Senior,0.408,4
2079606412937462,Finance Manager,Accounting Manager,20393721,ACCOUNTANT,Senior,0.3986,5
3063429987593259,Art Director,Art Curator,43685045,ACCOUNTANT,Senior,0.0959,1
3063429987593259,Art Director,Art Curator,64017585,INFORMATION-TECHNOLOGY,Senior,0.0833,2
3063429987593259,Art Director,Art Curator,86209934,ENGINEERING,Senior,0.0746,3
3063429987593259,Art Director,Art Curator,16803215,ENGINEERING,Senior,0.074,4
3063429987593259,Art Director,Art Curator,16237710,ACCOUNTANT,Senior,0.0642,5
948311117632692,IT Support Specialist,Desktop Support Technician,26480367,INFORMATION-TECHNOLOGY,Senior,0.4317,1
948311117632692,IT Support Specialist,Desktop Support Technician,16533554,INFORMATION-TECHNOLOGY,Senior,0.3626,2
948311117632692,IT Support Specialist,Desktop Support Technician,24913648,INFORMATION-TECHNOLOGY,Senior,0.3375,3
948311117632692,IT Support Specialist,Desktop Support Technician,17641670,INFORMATION-TECHNOLOGY,Senior,0.2937,4
948311117632692,IT Support Specialist,Desktop Support Technician,11957080,INFORMATION-TECHNOLOGY,Mid,0.2905,5
2407797352370002,Purchasing Agent,Inventory Manager,27980446,ACCOUNTANT,Senior,0.2392,1
2407797352370002,Purchasing Agent,Inventory Manager,19396040,ENGINEERING,Senior,0.1833,2
2407797352370002,Purchasing Agent,Inventory Manager,12338274,ACCOUNTANT,Senior,0.178,3
2407797352370002,Purchasing Agent,Inventory Manager,21038022,ENGINEERING,Senior,0.1586,4
2407797352370002,Purchasing Agent,Inventory Manager,79541391,INFORMATION-TECHNOLOGY,Senior,0.1475,5
712151440057771,Back-End Developer,API Developer,27372171,INFORMATION-TECHNOLOGY,Mid,0.1119,1
712151440057771,Back-End Developer,API Developer,37242217,INFORMATION-TECHNOLOGY,Mid,0.1032,2
712151440057771,Back-End Developer,API Developer,12763627,INFORMATION-TECHNOLOGY,Senior,0.1026,3
712151440057771,Back-End Developer,API Developer,29975124,INFORMATION-TECHNOLOGY,Senior,0.102,4
712151440057771,Back-End Developer,API Developer,18187364,INFORMATION-TECHNOLOGY,Senior,0.1013,5
1135684077859034,Digital Marketing Specialist,Email Marketing Specialist,30223363,INFORMATION-TECHNOLOGY,Senior,0.1471,1
1135684077859034,Digital Marketing Specialist,Email Marketing Specialist,27018550,HR,Senior,0.0893,2
1135684077859034,Digital Marketing Specialist,Email Marketing Specialist,27496514,HR,Senior,0.078,3
1135684077859034,Digital Marketing Specialist,Email Marketing Specialist,16186411,INFORMATION-TECHNOLOGY,Entry,0.0739,4
1135684077859034,Digital Marketing Specialist,Email Marketing Specialist,25930778,ENGINEERING,Senior,0.0728,5
1677597675221601,Web Designer,Frontend Web Designer,16186411,INFORMATION-TECHNOLOGY,Entry,0.174,1
1677597675221601,Web Designer,Frontend Web Designer,26746496,INFORMATION-TECHNOLOGY,Entry,0.1456,2
1677597675221601,Web Designer,Frontend Web Designer,37242217,INFORMATION-TECHNOLOGY,Mid,0.1313,3
1677597675221601,Web Designer,Frontend Web Designer,83816738,INFORMATION-TECHNOLOGY,Entry,0.1304,4
1677597675221601,Web Designer,Frontend Web Designer,10641230,INFORMATION-TECHNOLOGY,Junior,0.1298,5
2283484407552307,Software Tester,Automation Tester,83816738,INFORMATION-TECHNOLOGY,Entry,0.2838,1
2283484407552307,Software Tester,Automation Tester,29075857,INFORMATION-TECHNOLOGY,Senior,0.1577,2
2283484407552307,Software Tester,Automation Tester,70089206,INFORMATION-TECHNOLOGY,Senior,0.1319,3
2283484407552307,Software Tester,Automation Tester,17641670,INFORMATION-TECHNOLOGY,Senior,0.1093,4
2283484407552307,Software Tester,Automation Tester,89413122,INFORMATION-TECHNOLOGY,Mid,0.1064,5
571088259956067,Psychologist,Clinical Psychologist,80053367,ACCOUNTANT,Mid,0.1226,1
571088259956067,Psychologist,Clinical Psychologist,48037995,INFORMATION-TECHNOLOGY,Mid,0.082,2
571088259956067,Psychologist,Clinical Psychologist,21265194,HR,Senior,0.0819,3
571088259956067,Psychologist,Clinical Psychologist,19717385,HR,Senior,0.0729,4
571088259956067,Psychologist,Clinical Psychologist,17043822,ENGINEERING,Senior,0.0673,5
755804009470148,Software Architect,Enterprise Architect,52246737,INFORMATION-TECHNOLOGY,Junior,0.2854,1
755804009470148,Software Architect,Enterprise Architect,36856210,INFORMATION-TECHNOLOGY,Senior,0.2287,2
755804009470148,Software Architect,Enterprise Architect,15802627,INFORMATION-TECHNOLOGY,Senior,0.222,3
755804009470148,Software Architect,Enterprise Architect,22776912,INFORMATION-TECHNOLOGY,Senior,0.1911,4
